dtiTransId,duration,batch,totalQueryWeight,CRDTHitAndMatch,MarketDataMakeKeyBreakdown,DtsQueryBreakdown,RemoteServiceQueueWC,RemoteServiceCacheWaitWC,CacheMissBreakdownInMemory,CacheHitBreakdownInMemory,CacheOverheadWallClock,CacheOverheadTimings,CacheMissBreakdownRedis,CacheHitBreakdownRedis,totalCacheHitOrWaits,totalCacheMisses,totalNumNonBatched,portfolio,portfolio2,portfolio3,portfolio4,portfolio5,riskmodel,addPositionsByHoldings,addPositionsByHoldingsWithoutAggregation,"create SinglePortfolioContext",createDatedPortfolioContext,"destroy DatedPortfolioContext","destroy SinglePortfolioContext","get Factor exposures",getAssetFactorRiskContributions,getAssetReturnsByBarraIdsWithPriority,getAssetReturnsByMarketIdsWithPriority,getFactorReturn,getFactorTree,getIndexLevelData,getLightPortfolioWithLastUpdated,getModelDescriptors,getPortfolioAttributeValues,"getPortfolioAttributes list",getPortfolioLastUpdated,"getPortfolioPositions with PositionsReportSpec",getPositionsWithTnC,getPriceHistoryByBarraIdWithPriority,getPriceHistoryByMarketIdsWithPriority,getReportDispatcherReport,searchPortfolioTree,"userAttributeRmiSvc getAttributeProperties","singlePortfolioContextRmiSvc getPortfolioInstrumentReturn"
"cf4ed296-2689-42d9-a912-f591fdfd27c5",180,"Sector Sensitivity",572,"0.000504",0,0,"56.606362","52.247069","0.021072","0.135469","1.225119","1.239617","0.000000","0.000000",24172,3073,,162921384,NA,NA,NA,NA,NA,1,,1,1,1,1,,,,,,,,,,,,,1,,,,,,,
"90cdd1ee-d49d-4078-af55-d3099d2922bc",173,"Sector Sensitivity",572,"0.000333",0,0,"56.454730","47.536620","0.010837","0.085716","0.531423","0.531512","0.000000","0.000000",20203,1176,,162921384,NA,NA,NA,NA,NA,1,,1,1,1,1,,,,,,,,,,,,,1,,,,,,,
"7d52b232-8654-4922-bc81-7cf7749f0ca9",163,"Single Asset Fundamentals",1792,"1.753536",0,"0.198935","37.577685","23.717434","0.006079","0.020006","0.744733","0.744733","0.000000","0.000000",2995,2283,,162921384,NA,NA,NA,NA,GEMLTL,,,1,1,1,1,,,,,,,,,,,,,1,,,,,2,,
"294d9eec-0197-4add-bc97-1b00d395d749",187,"Factor Risk Overview",NA,"0.000253",0,0,0,"181.426787","0.000013",0,"0.001974","0.001974",0,"0.000000",1,1,,162921384,NA,NA,NA,NA,GEMLTL,,,,,,,,,,,,,,,,,,,,,,,,,,
"2d9e6786-a52d-4e95-9b00-59fd551067af",188,"Factor Exposure Distribution by Sector",143,"0.000229",0,"98.230620","14.502450","74.045098","0.000172","0.002036","0.008326","0.008326","0.000000","0.000000",158,4,,162921384,NA,NA,NA,NA,GEMLTL,2,,2,2,2,2,,,,,,,,,,,,,1,1,,,,2,,
"b5ce6191-97c7-4af2-a418-7dcb727a059d",171,"Portfolio Summary",NA,"24.690302",0,0,"0.000000","168.279091","0.017918","0.024773","0.147530","0.147530","0.000000","0.000000",4761,7060,,162921384,NA,NA,NA,NA,GEM3L,1,,1,1,1,1,,,,,,,,,,,,,1,,,,,,,
"c9374fbb-844e-4bb8-a674-e38b67560f48",171,"Portfolio Summary",NA,"0.044811",0,0,"0.000000","0.000000","0.000468","0.181531","0.017749","0.017749","0.000000","0.000000",7112,5,,162921384,NA,NA,NA,NA,GEM3L,,,2,2,2,2,,,,,,,,,,,,,2,,,,,4,,
"06f79e7a-c309-425d-803b-1a5b1da5e368",171,"Portfolio Summary",NA,"0.000079",0,0,0,"168.498322",0,"0.023850","0.000042","0.000042",0,0,9463,0,,162921384,NA,NA,NA,NA,GEM3L,,,,,,,,,,,,,,,,,,,,,,,,,,
"a8e83867-95aa-44c8-a9d5-a74505c4c066",159,"Factor Risk Overview",143,"0.000112",0,"99.543832","7.460826","51.743277","0.000021","0.000775","0.021118","0.021118","0.000000","0.000000",148,2,,162921384,NA,NA,NA,NA,GEMLTL,1,,1,1,1,1,,,,,,,,,,,,,,,,,,2,,
"853de2a3-e50a-435e-8c9c-43fe3178a6b9",127,"Factor Exposure Distribution by Sector",NA,"0.000079",0,0,0,"123.012398",0,"0.457779","0.000042","0.000042",0,0,5954,0,,162921384,NA,NA,NA,NA,GEMLTL,,,,,,,,,,,,,,,,,,,,,,,,,,
