dtiTransId,duration,batch,totalQueryWeight,CRDTHitAndMatch,MarketDataMakeKeyBreakdown,DtsQueryBreakdown,RemoteServiceQueueWC,RemoteServiceCacheWaitWC,CacheMissBreakdownInMemory,CacheHitBreakdownInMemory,CacheOverheadWallClock,CacheOverheadTimings,CacheMissBreakdownRedis,CacheHitBreakdownRedis,totalCacheHitOrWaits,totalCacheMisses,totalNumNonBatched,portfolio,portfolio2,portfolio3,portfolio4,portfolio5,riskmodel,addPositionsByHoldings,addPositionsByHoldingsWithoutAggregation,"create SinglePortfolioContext",createDatedPortfolioContext,"destroy DatedPortfolioContext","destroy SinglePortfolioContext","get Factor exposures",getAssetFactorRiskContributions,getAssetReturnsByBarraIdsWithPriority,getAssetReturnsByMarketIdsWithPriority,getFactorReturn,getFactorTree,getIndexLevelData,getLightPortfolioWithLastUpdated,getModelDescriptors,getPortfolioAttributeValues,"getPortfolioAttributes list",getPortfolioLastUpdated,"getPortfolioPositions with PositionsReportSpec",getPositionsWithTnC,getPriceHistoryByBarraIdWithPriority,getPriceHistoryByMarketIdsWithPriority,getReportDispatcherReport,searchPortfolioTree,"userAttributeRmiSvc getAttributeProperties","singlePortfolioContextRmiSvc getPortfolioInstrumentReturn"
"b3d4b77b-d74f-4ae8-a17f-cc5dfc3d6562",165,"Summary - Group Detail [MLP]",,,,,,,,,,,,,256933,22524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"d9f2f69e-ae7a-49d7-95ea-8414335fa06e",154,"Summary - Group Detail [MLP]",,,,,,,,,,,,,334660,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2ac1398b-78e1-4ba5-9ecf-9a64811af480",256,"Portfolio Summary - L/S [MLP]",,,,,,,,,,,,,412260,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5ba21298-1df6-439b-9b6b-59ae54513ea4",243,"Portfolio Summary - L/S [MLP]",,,,,,,,,,,,,995383,44924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"48c78966-cc13-4ada-a60b-6e5e371bd2d4",133,"Summary - Group Detail [MLP]",,,,,,,,,,,,,247613,2968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"582fbcec-cce0-4a92-8d86-12c54daf4162",125,"Factor Exposure Distribution - L/S [MLP]",,,,,,,,,,,,,298895,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"e338119d-10ab-4f39-9bb1-39d86fd79399",126,"Factor Risk Overview - L/S [MLP]",,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"d6004c57-27e3-4a60-80c5-2d2b0e87be77",125,"Factor Exposure Distribution - L/S [MLP]",,,,,,,,,,,,,365370,579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"86867a97-d6a0-449c-9e42-888a499908c0",238,"Portfolio Summary - L/S [MLP]",,,,,,,,,,,,,943803,52790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"d29efa28-ae3b-4bd5-8145-b2b1962213a8",119,"Factor Risk Overview - L/S [MLP]",,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ebcbafef-8c5c-4bd0-b2aa-45803778132a",119,"Factor Exposure Contribution [MLP]",,,,,,,,,,,,,327649,239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"d2e07a08-e1f6-4ddf-a516-4bfa1f326018",118,"Factor Risk Overview - L/S [MLP]",,,,,,,,,,,,,316814,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"183327ac-54cf-4ed0-b47f-c62ca591731d",118,"Factor Exposure Overview [MLP]",,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1c957268-dbf9-44f7-8cb0-2237f1f8eacb",117,"Factor Risk - Group Contribution [MLP]",,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"eca76fe7-225b-4f6c-b779-144237013671",115,"Correlated Risk Attribution [MLP]",,,,,,,,,,,,,51400,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"fe9d231c-82d1-47e6-8bb8-aa0de182a0b1",111,"Summary - Group Detail [MLP]",,,,,,,,,,,,,62789,24336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"fcc6d234-f897-43d8-9b2b-258a35d725df",109,"Summary - Group Detail [MLP]",,,,,,,,,,,,,308322,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"760ef824-a72b-4f9f-8fed-c5f24436ddfe",107,"Summary - Group Detail [MLP]",,,,,,,,,,,,,339575,936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"aaf2d9f4-171e-4b43-9317-0e0906abea45",96,"Summary - Group Detail [MLP]",,,,,,,,,,,,,350149,22713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"63ab4136-94d0-4fde-95c5-8b5eb4d76fd2",96,"Summary - Group Detail [MLP]",,,,,,,,,,,,,21875,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1240251e-c2e4-4e54-b0fc-c863c1d0894f",190,"Portfolio Summary - L/S [MLP]",,,,,,,,,,,,,769425,36430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"32c5a805-7759-46a2-b3ba-13dba7e24e7c",120,"Portfolio Summary - L/S [MLP]",,,,,,,,,,,,,777791,142267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"b36fc927-13c8-4873-b242-051432dba036",117,"Factor Risk - Group Contribution [MLP]",,,,,,,,,,,,,263963,36549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"48928e03-536d-4187-a5c5-fd38fdfb17d2",115,"Factor Risk - Group Contribution [MLP]",,,,,,,,,,,,,373798,24512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"b4549dae-8e48-4ecb-ac69-30c8edc70b04",113,"Portfolio Summary - L/S [MLP]",,,,,,,,,,,,,1003644,140798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"0953316c-9398-4d3f-91e0-f0ad1d3c320b",113,"Summary - Group Detail [MLP]",,,,,,,,,,,,,1424077,253771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"f64777e0-a3d6-468f-9fd4-4251de3941b9",110,"Portfolio Summary - L/S [MLP]",,,,,,,,,,,,,437616,15516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"94f11845-a907-4003-bf46-ce1bf4818c46",109,"Portfolio Summary - L/S [MLP]",,,,,,,,,,,,,749389,218630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"e5d0a07d-c38d-4c83-adae-d961aee49d0f",105,"Summary - Group Detail [MLP]",,,,,,,,,,,,,865391,292835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"56268359-c074-45e9-9068-514ae41b3d2e",104,"Portfolio Summary - L/S [MLP]",,,,,,,,,,,,,985340,95782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"07955a5b-c7d6-4789-b278-982648953733",103,"Factor Risk - Group Contribution [MLP]",,,,,,,,,,,,,766633,90595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"c6b60374-905a-4935-830d-12334d5dcd87",143,"ESG Pillar Contribution_ur1",,,,,,,,,,,,,219239,164277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2ecc3cc4-0bc8-42de-baa1-a6b78addcefa",410,"Portfolio Summary-IBM",,,,,,,,,,,,,399122,308113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"7edc8d0b-7690-4310-9c50-d444ee42a78e",400,"Portfolio Summary-IBM",,,,,,,,,,,,,242099,191109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"7a2540b9-7dd1-4de5-87e3-0e605be1ea8e",252,"Portfolio Summary-IBM",,,,,,,,,,,,,2764758,1023308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"528010ff-c147-4385-bb9b-225fafbc9e67",247,"Portfolio Summary-IBM",,,,,,,,,,,,,2896356,1037695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"f8ba6804-97c7-4dcd-87eb-79a4707fa01f",246,"Factor Risk Overview",,,,,,,,,,,,,105803,17513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5d4240fb-e987-41ef-94fa-c11280b7b588",239,"Factor Risk Overview",,,,,,,,,,,,,141624,125489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"60c999cd-d252-4e91-a472-8d69fa121cb4",213,"Factor Risk Overview",,,,,,,,,,,,,4190,16912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08801420-ad16-4ebb-8eb6-631d4d141c36",212,"Factor Risk Overview",,,,,,,,,,,,,7898,8608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"33d55f91-ea20-4f89-a6f9-9d88f59dc9fb",210,"Portfolio Summary-IBM",,,,,,,,,,,,,185893,125222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"eb652e2e-a4bb-4580-8618-22bd21bf5391",208,"Factor Risk Overview",,,,,,,,,,,,,105367,24116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9284188f-2295-4899-a1c4-d00437c6797a",207,"Factor Risk Overview",,,,,,,,,,,,,16524,4147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"98dcb826-bc31-4bda-8549-fde7ca0e50b9",204,"Portfolio Summary-IBM",,,,,,,,,,,,,21223,5227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"628688a7-c92b-47fa-81d9-52d327eed228",121,"Factor Risk Overview",,,,,,,,,,,,,5290,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"d3e0ae83-cf3f-48b0-81e8-9c2678aa166c",200,"Factor Risk Overview",,,,,,,,,,,,,16544,4454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5a4ba5de-bf44-45e8-8c37-e95e06df01d7",200,"Portfolio Summary-IBM",,,,,,,,,,,,,3302,18220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ff86d6ca-0c4c-4f6d-b042-3b7f22ae398c",199,"Factor Risk Overview",,,,,,,,,,,,,3296,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2e389843-4a8a-4cf0-9f34-fb2402a19142",199,"Factor Exposure Overview",,,,,,,,,,,,,15160,2904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6ffddbf4-2d97-4bcf-95c6-13e2ce8f3dd7",110,"Factor Risk Overview",,,,,,,,,,,,,10650,2814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"b1989318-ab87-410f-8efa-17a29a18bebe",188,"Portfolio Summary-IBM",,,,,,,,,,,,,20601,7139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"58640f9d-d512-4957-880a-e2894255d8bd",171,"Portfolio Summary-IBM",,,,,,,,,,,,,5205,11574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"77a0ba67-29be-4ed3-bdfb-f7d219dd68cc",168,"Factor Risk Overview",,,,,,,,,,,,,644,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"cb165036-1dcf-4920-9c2f-be298017db39",111,"Factor Risk Overview",,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"95e0ee44-8f40-4370-990c-449feaa56743",164,"Portfolio Summary-IBM",,,,,,,,,,,,,5180,8730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"eb032044-46fa-46c0-bde4-9d509fa626ce",163,"Portfolio Summary-IBM",,,,,,,,,,,,,12143,14509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"7c5c9125-c564-4a86-89a5-a8de07b37b08",162,"Portfolio Summary-IBM",,,,,,,,,,,,,6565,3448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4f057c63-6c29-4515-b098-4749d39f6dcf",162,"Portfolio Summary-IBM",,,,,,,,,,,,,7105,5524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"485e10f8-0d2f-4cb1-aba2-1e146622df19",162,"Portfolio Summary-IBM",,,,,,,,,,,,,7621,14460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4f81f6ca-010f-4e47-82dd-9d57ff8af705",162,"Portfolio Summary-IBM",,,,,,,,,,,,,6093,5207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"cdfdaa39-ed7f-49a8-aabf-704450bee649",152,"Factor Risk Overview",,,,,,,,,,,,,1905,8358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2fd14f44-fbe2-413e-a23c-f408df0cd551",1799,"Factor Exposure Distribution - L/S [MLP]",,,,,,,,,,,,,12133141,3709434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4da4a9a0-cfa0-4652-acf0-e752c8a3abf0",1792,"Factor Exposure Distribution - L/S [MLP]",,,,,,,,,,,,,12173206,3601344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"f9c82028-f021-4a5f-b288-a82e469a051f",1716,"Factor Exposure Distribution - L/S [MLP]",,,,,,,,,,,,,11191609,2822211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"617254fb-674a-4163-8cdb-f38c01288d73",1585,"Single Asset Detail [MLP]",,,,,,,,,,,,,9689663,3348321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"7099e392-6778-4a5c-a0d4-f064bd993b1c",1562,"Factor Risk - Group Contribution [MLP]",,,,,,,,,,,,,2034434,330338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"073130b2-586a-42a9-b31d-18692eb24bcf",1241,"Correlated Risk Attribution [MLP]",,,,,,,,,,,,,2048912,255477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6d610e1a-e08d-4db3-bc78-799c6e3951a6",1449,"Factor Risk - Group Contribution [MLP]",,,,,,,,,,,,,1317015,129026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5403fb70-f2b0-4902-a9cf-6c6f6120e7cd",1371,"Summary - Group Detail [MLP]",,,,,,,,,,,,,5684827,1173778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8c430533-2f47-404a-8440-f23e4f46ffb5",226,"Summary - Group Detail [MLP]",,,,,,,,,,,,,704964,287042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ab7e649a-b4ad-4ada-a6c4-7e1aa5db1813",542,"Summary - Group Detail [MLP]",,,,,,,,,,,,,1580268,406091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9e857a42-172d-474d-9e5e-da9023316acc",541,"Summary - Group Detail [MLP]",,,,,,,,,,,,,2634540,393204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"213db635-36a7-477a-9d39-4524c1877e4b",476,"Factor Risk Overview - L/S [MLP]",,,,,,,,,,,,,1701441,250802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ddc11d09-6475-4f46-b9a4-f03cb0d046f2",476,"Factor Exposure Overview [MLP]",,,,,,,,,,,,,345047,103266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1eed4fb4-c163-4caf-b96f-40868d7db695",462,"Portfolio Summary - L/S [MLP]",,,,,,,,,,,,,2954697,306920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"319cf860-6541-45fd-ab5f-0ab70d0f1eb0",429,"Factor Risk Overview - L/S [MLP]",,,,,,,,,,,,,1221737,268782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8e957a40-e2fe-43d9-a947-37ea7d376a2a",421,"Factor Risk Overview - L/S [MLP]",,,,,,,,,,,,,2418022,288765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3e5ae8f1-8047-4555-a2bd-9e7037821f50",430,"Portfolio Summary - L/S [MLP]",,,,,,,,,,,,,2981157,477795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3a6e7cf1-88e3-45d8-b75f-3ded114760c4",337,"Portfolio Summary - L/S [MLP]",,,,,,,,,,,,,1200758,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"d4f087d1-b990-4580-973b-685bd38ce228",331,"Portfolio Summary - L/S [MLP]",,,,,,,,,,,,,2688115,419324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"13486b95-c798-485e-999b-0ab3dd029860",330,"Portfolio Summary - L/S [MLP]",,,,,,,,,,,,,1203849,8161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"53864bc6-1a27-44f7-9b52-63746f5592f1",297,"Portfolio Summary - L/S [MLP]",,,,,,,,,,,,,581632,3439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"b2568481-f37a-44dd-bf60-06be6dd84d00",256,"Portfolio Summary - L/S [MLP]",,,,,,,,,,,,,789833,50827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8f840614-ae11-4ddb-9eab-4ffba594e190",230,"Portfolio Summary - L/S [MLP]",,,,,,,,,,,,,774192,61516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"de7cbb26-e477-42e6-9fb0-0c73b56a8ed5",214,"Summary - Group Detail [MLP]",,,,,,,,,,,,,247613,6008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"f0ad22ed-6c10-492f-a4b6-931c020c69f9",219,"Portfolio Summary - L/S [MLP]",,,,,,,,,,,,,298900,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"493f470d-6caf-4d10-a301-84fc69b27430",207,"Summary - Group Detail [MLP]",,,,,,,,,,,,,247590,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"f5cbc3e0-7b9a-4537-986d-44be9faf634a",205,"Single Asset Detail [MLP]",,,,,,,,,,,,,643321,3493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"850638d8-0e7a-412b-9c21-580db4d11980",214,"Portfolio Summary - L/S [MLP]",,,,,,,,,,,,,791890,44645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5e0eb504-87c8-44a0-872d-f1ac82d68323",203,"Factor Risk Overview - L/S [MLP]",,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2400a798-7739-408c-9910-dc893dec4ab5",203,"Factor Exposure Contribution [MLP]",,,,,,,,,,,,,51400,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"cadaeccb-8bc3-4615-8987-77a922fd5e1f",201,"Factor Exposure Distribution - L/S [MLP]",,,,,,,,,,,,,584587,10084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"7bad0ad8-e61a-41dc-8455-5f90ba1af2a0",201,"Correlated Risk Attribution [MLP]",,,,,,,,,,,,,51400,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"480ea9d9-086a-44ef-821b-ec48e45b6eae",198,"Factor Risk - Group Contribution [MLP]",,,,,,,,,,,,,583888,17904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2043ec8e-67b7-4453-8e33-e37967e1004d",198,"Factor Risk Overview - L/S [MLP]",,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3a7ea158-a708-4993-819a-b779b6119551",198,"Factor Risk Overview - L/S [MLP]",,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3588de78-f667-4954-a34b-b1bab82e7ac3",207,"Portfolio Summary - L/S [MLP]",,,,,,,,,,,,,621403,44702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"0e45e894-6e90-4c90-a777-e311fa3268bf",189,"Summary - Group Detail [MLP]",,,,,,,,,,,,,52712,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1e42b523-83e6-4c81-a6f7-4fafeff0e4cf",189,"Factor Exposure Distribution - L/S [MLP]",,,,,,,,,,,,,546774,23789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"f4df510a-177c-4c14-9511-970ba6adad8e",189,"Factor Risk Overview - L/S [MLP]",,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6209a3dc-c1bd-4475-bd21-9df44ab465f6",185,"Factor Risk Overview - L/S [MLP]",,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"7c68bab5-066e-4836-8ce8-020cfbc1661f",185,"Factor Risk Overview - L/S [MLP]",,,,,,,,,,,,,474212,6475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"37f84cbd-4297-4025-9f68-16dbbfb620e6",185,"Factor Exposure Overview [MLP]",,,,,,,,,,,,,51401,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"24a1e276-767f-4b43-92f9-fe1c15f85bb6",184,"Correlated Risk Attribution [MLP]",,,,,,,,,,,,,51400,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"b31080d0-9cff-411b-913c-26c867495414",181,"Summary - Group Detail [MLP]",,,,,,,,,,,,,31200,22752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5619774b-e172-499a-af1e-2eac02cb5eb2",178,"Factor Exposure Overview [MLP]",,,,,,,,,,,,,476407,5887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"c9728adb-0464-4777-baa0-491851d46d57",178,"Factor Risk - Group Contribution [MLP]",,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"37ca278d-b6ba-4c73-8400-6441d83a18b3",173,"Factor Exposure Contribution [MLP]",,,,,,,,,,,,,536435,46001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1bc2316d-fbf3-4a51-b238-69c3da033d59",176,"Summary - Group Detail [MLP]",,,,,,,,,,,,,21875,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3bcf9c87-08b9-4904-9b74-3aeb0f3716c6",165,"Factor Exposure Distribution - L/S [MLP]",,,,,,,,,,,,,416777,7638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"affacc89-4304-490f-82e8-bbedf5a736c6",174,"Factor Risk Overview - L/S [MLP]",,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"df6a33b1-8e23-4fc4-aa90-4aa5ae163813",174,"Factor Exposure Distribution - L/S [MLP]",,,,,,,,,,,,,494981,5893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"38d784b8-3442-4421-bc6c-34a12528a890",171,"Summary - Group Detail [MLP]",,,,,,,,,,,,,62025,22631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"cadcc855-c2e1-4835-8f20-ff34c7370fc4",165,"Factor Exposure Distribution - L/S [MLP]",,,,,,,,,,,,,450585,14385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"7bb44e0c-4e89-4af4-b8dc-4c4ae1e9a6c6",181,"Portfolio Summary - L/S [MLP]",,,,,,,,,,,,,616937,39526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"f65cdf20-6374-4edd-ba6f-276e3de4fb38",170,"Summary - Group Detail [MLP]",,,,,,,,,,,,,554060,37169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"eecaaaa8-d0de-4a4e-86d5-2927871ca125",170,"Summary - Group Detail [MLP]",,,,,,,,,,,,,538319,48141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ddc30556-cd3e-42ab-a7ff-a50b02c924c2",523,"Factor Performance Attribution",,,,,,,,,,,,,2960651,663059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"e9fd9a60-ad92-4f14-8e34-24b4422f44fc",525,"Factor Performance Attribution",,,,,,,,,,,,,10402,13561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3c1bbd46-3394-4b8d-80a1-ce937324120d",525,"Factor Performance Attribution",,,,,,,,,,,,,11790,5809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"bd75a61c-5b6f-47ca-8330-16fafa28b69f",521,"Factor Performance Attribution",,,,,,,,,,,,,3828,3338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4a0c22b9-2eda-4610-be60-ebd7f79ef2cb",212,"Factor Exposure Distribution - L/S [MLP]",,,,,,,,,,,,,3775991,905937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5b194ae8-86b3-455c-9948-120c4fc0840e",212,"Factor Exposure Distribution - L/S [MLP]",,,,,,,,,,,,,3355794,686746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"decc203e-1714-4f47-838d-3167366fd46a",212,"Factor Exposure Distribution - L/S [MLP]",,,,,,,,,,,,,3778278,868960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"d1a7bbc3-43de-42f4-8b01-a9fce58e9051",448,"Factor Performance Attribution",,,,,,,,,,,,,2644228,64448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"d618f233-f5d2-48cf-b452-d7ad4bd6c107",446,"Factor Performance Attribution",,,,,,,,,,,,,5223,1739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"f428940c-ecaa-476e-9a9e-b2b42a7f5686",419,"Factor Performance Attribution",,,,,,,,,,,,,3315997,1177224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"92129938-b545-4ade-8590-8fbd4948e81a",418,"Factor Performance Attribution",,,,,,,,,,,,,1090551,22330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1d549aeb-c884-4878-958b-1ec2384478ae",150,"Factor Performance Attribution",,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"97f039ec-45d1-4dab-a807-e3921ac6093d",412,"Factor Performance Attribution",,,,,,,,,,,,,2359900,404274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"b2a742d0-9f71-4c09-80e0-9fa73f1515b2",102,"Single Asset Detail [MLP]",,,,,,,,,,,,,3052071,765454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72b65e34-68ed-4a7e-8152-016d399f2d97",159,"Summary - Group Detail [MLP]",,,,,,,,,,,,,1155184,166647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"979b1f08-18dd-4034-a34f-19d4194462d3",153,"Factor Risk Overview - L/S [MLP]",,,,,,,,,,,,,440224,32033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"d399a033-8cba-404c-82d5-09da30ca8401",152,"Factor Risk Overview - L/S [MLP]",,,,,,,,,,,,,799429,163561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"b7d0441c-d4ad-4ab6-9165-f8ff442471ad",153,"Factor Exposure Overview [MLP]",,,,,,,,,,,,,103322,47901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"44d9b0aa-8a90-4a78-af59-8a9e7366b064",151,"Factor Risk Overview - L/S [MLP]",,,,,,,,,,,,,914908,195041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
