dtiTransId,duration,batch,totalQueryWeight,CRDTHitAndMatch,MarketDataMakeKeyBreakdown,DtsQueryBreakdown,RemoteServiceQueueWC,RemoteServiceCacheWaitWC,CacheMissBreakdownInMemory,CacheHitBreakdownInMemory,CacheOverheadWallClock,CacheOverheadTimings,totalCacheHitOrWaits,totalCacheMisses,portfolio,portfolio2,portfolio3,portfolio4,portfolio5,riskmodel,addPositionsByHoldings,create SinglePortfolioContext,createDatedPortfolioContext,destroy DatedPortfolioContext,destroy SinglePortfolioContext,getLightPortfolioWithLastUpdated,getPortfolioAttributes list,getPortfolioLastUpdated,getPortfolioPositions with PositionsReportSpec,getPositionsWithTnC,searchPortfolioTree,singlePortfolioContextRmiSvc getPortfolioInstrumentReturn
9f631e58-b6b1-4d30-9734-0aaa69ff9e0e,1421,Factor Performance Attribution,223749,11590.97337,0.132461,1239.114045,427.496574,1653.732653,8.911678,224.134557,191.998282,415.074871,2909140,815677,1022856,NA,NA,NA,NA,GEMLTL,274,274,274,274,274,39,39,83,141,,,
83468e2b-18ee-4b8b-bf1a-d510b898383f,1375,Portfolio Summary,370825,376311.3035,0.0277,1212.47187,423.650668,872.60572,101.433864,2251.079037,191.304526,933.812086,4647001,1149422,137877908,137878074,137878174,137878183,137878191,NA,270,270,270,270,270,63,63,118,,,,
91198e23-630d-49bf-b0fb-269da99139b4,2418,Brinson Performance Attribution (Beta),440510,16532.45884,0.204114,334.815326,168.847594,1888.479912,47.32122,529.196222,187.49028,781.676689,4679543,1257195,162921713,NA,NA,NA,NA,NA,127,127,127,127,127,,,3,,,,
d91baa92-cc1d-413b-959d-8cfe8b60f01d,420,Factor Performance Comparison,338886,70627.47127,0.138458,803.635284,0,225.522762,146.828689,769.747968,186.587186,732.486161,2334503,1071636,1073617,1077422,1080032,1086870,1086893,GEMLTL,132,132,132,132,132,,31,238,57,,,75
0252f8b2-a97a-4ef4-88ec-18fbe6b55f69,1321,Factor Performance Attribution,231895,7280.337541,0.119955,1828.578847,353.367626,1272.337468,8.449305,376.63356,185.548484,411.348556,3317716,831173,1022856,1090258,NA,NA,NA,GEMLTL,263,263,263,263,263,,,91,88,88,,
d179cbe1-601f-4295-a6fe-18bc2fc99359,1781,ESG Performance Profile,279151,24853.29334,0.009906,242.03336,830.445812,1422.133973,27.470082,260.198665,184.481123,534.540749,3795004,1288090,161915299,NA,NA,NA,NA,NA,576,576,576,576,576,165,165,75,267,,,
448868d1-6c6d-42db-9c62-f3f6b3ea861c,975,Return Attribution,1608,18062.13486,6.185769,28.932541,315.912044,1204.158397,4.318318,109.762806,184.201102,493.944295,3760668,1013563,148605541,148605543,NA,NA,NA,GEMLTL,,,,,,,,,,,,
31f8722c-9244-4945-abe2-c7b66ac0fbd2,1428,ESG Performance Profile,279151,43398.99236,0.011907,210.517623,496.604568,1719.640636,58.645146,586.983775,181.852382,690.530568,4583388,1791930,161915299,NA,NA,NA,NA,NA,574,574,574,574,574,122,122,186,136,,,
e8a6af21-aba7-4b0f-8b00-cf7074cc72d9,335,Factor Performance Comparison,338886,68762.89348,0.127378,802.075044,0,59.33594,17.169058,112.298566,181.801145,550.377884,2289845,1169626,1073617,1077422,1080032,1086870,1086893,GEMLTL,177,177,177,177,177,,9,56,89,,,88
d3d1fb28-32e9-441f-ba32-f2e1b5ebf06a,714,Factor Performance Attribution,276042,21025.74946,0.084761,812.994495,144.879442,701.368811,26.396937,339.368922,181.586434,481.27969,2800274,793259,1092793,NA,NA,NA,NA,GEMLTL,43,43,43,42,42,,,,,,,
2687b0ed-0026-4d76-8612-1239dec308e2,5439,FI Overview,395271,368750.4554,0,0,217.994282,2817.216895,549.895528,23540.99953,178.614755,448.535593,56634671,4455963,1006782,1007943,1009312,1009318,1010360,NA,,,,,,,,1,,,,
c19e5fc0-1c57-4a77-b611-f92ff9daa0a8,269,Asset Performance Contribution,616244,363844.8263,0.107961,467.900583,0,112.976034,68.920015,1187.154833,178.51062,2457.960281,6797878,2010615,40424,51148,NA,NA,NA,NA,66,66,66,66,66,,1,1,,,,66
cdccb3f0-79bf-447e-9e41-feb0db980b74,229,Asset Performance Contribution,616244,501928.3414,0.127548,421.276832,0.051105,135.570293,48.46868,1243.636503,177.808772,2601.821395,6934953,2007285,40424,51148,NA,NA,NA,NA,66,66,66,66,66,,1,1,,,,66
ac535f3e-5982-4582-a30c-f91cdb21b180,454,Factor Performance Attribution,268038,30269.27175,0.092969,788.330239,144.703894,637.236012,51.805205,570.225946,177.43041,1137.608124,3694213,1268583,1092793,NA,NA,NA,NA,GEMLTL,58,58,58,58,58,,,,,,,
8cc12975-8377-44ab-acdb-ddede68cf998,952,Factor Performance Overview - UC - GCs,234167,8795.401719,0.121441,806.835187,0.075718,930.657819,11.288612,264.699733,175.855747,308.997896,2920608,722407,1020573,NA,NA,NA,NA,GEMLTL,103,103,103,103,103,,,140,23,,,
64c4a77c-d25e-4d68-a719-36508f7398bd,1237,Factor Performance Attribution,268046,47214.1588,0.090515,945.214357,0,1337.624023,43.91786,985.265717,175.298785,391.915577,4188430,885692,1092793,NA,NA,NA,NA,GEMLTL,,,,,,,,,,,,
78287b26-6b4b-4445-946a-1ba417e61985,758,Factor Performance Comparison,277865,13930.07091,261.719862,9525.274252,326.184143,520.095189,7.215454,64.768791,174.878851,624.617939,2029444,899804,1073617,1077422,1080032,1086870,1086893,EMM1L,397,397,397,397,397,,286,967,117,,,189
b08bf89c-7a64-48b1-8019-9990576b2707,276,Asset Performance Contribution,616244,390100.1775,0.127435,467.300028,3.83622,112.490992,74.829799,1526.536093,173.941994,2627.119673,7072953,2010598,40424,51148,NA,NA,NA,NA,66,66,66,66,66,,1,1,,,,66
eb493875-2595-4eb7-806c-9a2e1c5b0192,873,Fundamental Analysis_ur1,93325,12181.71891,0.032826,0,0,75.130167,13.548902,24.29605,173.854795,173.896743,707825,361445,1007541,1011152,1013605,1016841,1033084,NA,13,13,13,13,13,,49,102,13,,,
004578b0-9f1b-475b-9883-d624ddf928a9,464,HP Universe Returns,350497,34548.69775,1.558804,1092.675778,0.634197,199.095565,26.902446,188.396819,172.282021,520.196747,3827634,1442184,1011920,1012310,23299,46286,NA,USSLOWL,112,112,112,112,112,,1,339,15,,,80
b788b178-6eda-4ee6-b8ba-459ae5f3dbcf,732,Fundamental Analysis_ur1,93325,5197.493216,76.578429,0,74.665851,2.697437,16.923306,27.840448,167.143076,234.537346,594926,344434,1007541,1011152,1013605,1016841,1033084,NA,13,13,13,13,13,,93,102,13,,,
28fe46db-b306-4437-a20f-f33e1d43e96b,679,Factor Performance Comparison,278205,33072.79528,0.3386,668.013268,286.716928,692.192773,35.576802,367.611547,167.133311,477.654346,1685040,508909,1073617,1077422,1080032,1086870,1086893,EMM1L,82,82,82,82,82,,,,4,,,
9a43fb6a-0e2c-454a-9e5c-0efb0d063085,2842,Factor Performance Attribution,111999,2594.34505,6706.003157,333.832939,1206.10187,386.754964,3.135629,7.499656,166.089368,245.540531,970266,614008,1092793,NA,NA,NA,NA,GEMLTL,31,31,31,30,30,,,,,,,
e33e1b03-bd22-46ad-943f-77ee4a644cd5,678,Factor Performance Comparison,278205,13527.02331,0.358167,670.252886,157.284948,1007.682533,42.459312,431.856719,164.490141,485.390082,1757941,436926,1073617,1077422,1080032,1086870,1086893,EMM1L,85,85,85,85,85,,,,8,,,
989e8cfb-c361-4149-b3ef-db14980abfb9,3329,Factor Risk Overview,NA,3369631.273,0,0,226.219561,59.773012,11.06282,59.723788,164.399511,165.927684,15675429,5244370,1016841,NA,NA,NA,NA,GEMLTL,537,537,537,537,537,,,,537,,,
8c9f9503-18ae-43bb-ae9e-32b99bb34e8d,254,ESG Performance Profile,227816,18994.55471,0.117443,185.714134,0,128.247795,3.522657,18.723686,163.019902,408.657085,2179530,1071950,193555991,NA,NA,NA,NA,NA,46,46,82,82,46,,1,13,46,,,
c0e48bf2-0b0b-4f96-aa64-a66d167edd1b,925,Factor Performance Attribution,263994,23868.03061,0.090428,949.47205,299.348468,658.342126,11.448529,90.445986,161.912322,579.128024,2823963,1232090,1092793,NA,NA,NA,NA,GEMLTL,65,65,65,65,65,147,147,166,,,,
aee49f71-5cd3-40ff-aff7-87872f0960c5,217,Factor Performance Attribution,540234,58879.34344,0.137404,1507.956405,0.125198,130.943205,56.798921,703.311883,161.290179,1278.454239,5906056,2094268,22489,NA,NA,NA,NA,GEMLTL,325,325,325,325,325,,,,,,,129
c436bec3-0703-411f-8db0-216f52ee827d,1077,Factor Performance Attribution,242544,117122.8702,0.128731,1102.134505,227.138153,880.95783,42.484903,1145.022275,159.346404,438.280808,3045718,573800,1024038,NA,NA,NA,NA,GEMLTL,56,56,56,56,56,26,26,,23,,,
97463752-cf7a-4f3e-9cf6-e7886801981a,1212,Factor Performance Attribution,224988,31454.64674,0.093483,867.402161,276.24261,1085.181059,23.331692,757.637468,158.934741,481.15835,3551982,927978,1022856,NA,NA,NA,NA,GEMLTL,269,269,269,269,269,52,52,84,140,,,
200ee304-311e-4414-9288-1ea072770f0f,731,Factor Performance Comparison,277865,17533.02823,358.024958,8601.56753,347.873603,472.043769,7.094259,71.373723,157.757487,471.498979,1930627,916013,1073617,1077422,1080032,1086870,1086893,EMM1L,421,421,421,421,421,,294,960,135,,,204
f807a547-0fdd-4d5a-ba6f-a885c8e6617d,193,ESG Performance Profile,237943,184137.7205,0.146538,210.049637,3.061162,116.492124,66.721238,365.960065,156.352879,1329.292275,2466394,1076319,1121528,NA,NA,NA,NA,NA,19,19,19,19,19,,,,,,,19
5468478f-60ee-4c42-bd15-131d47f3b87a,868,Factor Performance Attribution,245816,77555.98302,0.080913,763.028501,117.963411,620.725481,86.383271,519.638301,155.154803,822.031896,3822945,1509258,1010902,NA,NA,NA,NA,GEMLTL,76,76,76,75,75,,,,,,,
39955c37-ab2c-45d0-8c44-458297274000,1873,Factor Performance Overview - UC - GCs,285509,56594.90868,0.120479,801.029358,410.439958,1825.121867,49.151882,637.2361,155.015687,535.203876,4546415,1144325,1020573,1090258,25504,NA,NA,GEMLTL,,,,,,,,,,,,
8ae26f6a-73c1-4c36-bdd8-51b81b78cdc6,1189,Factor Performance Attribution,268046,21096.74437,0.097228,773.706705,121.84986,836.274326,18.203152,457.593844,152.759304,323.877077,3023207,766378,1092793,NA,NA,NA,NA,GEMLTL,,,,,,,,,,,,
0758aef1-d6e2-4684-9ab0-0bb39a7829fa,800,Portfolio Summary,422974,273583.3071,0.082637,350.88133,313.760101,1011.670457,46.979561,788.540148,151.909902,1667.097156,5390088,2091884,51147,NA,NA,NA,NA,NA,223,223,223,223,223,,1,1,6,3,,
dec770fd-d0ee-446a-ba2a-0a7cc022a8f8,328,ESG Performance Profile,268008,20387.2321,0.10471,188.94792,92.252811,325.117698,9.346317,713.258288,151.096228,676.346355,4033942,926856,1092793,22505,NA,NA,NA,NA,84,84,84,84,84,,,,16,,,
b7bfb96e-88f6-4240-b059-5821bae947ac,159,Portfolio ESG Performance,1135797,58660.50952,0.23462,276.096699,0,89.944804,20.590885,255.615812,150.754908,953.497434,3889568,1299672,1016841,1025750,1101795,NA,NA,NA,66,66,66,66,66,,18,20,,,,66
1717c084-5442-4ad6-9edc-5371f6d1808d,278,Factor Performance Attribution,249702,28618.78592,0.09572,1001.821938,0,107.525509,19.462752,181.389328,148.856868,580.805475,2789198,1084885,1010902,NA,NA,NA,NA,GEMLTL,63,63,63,63,63,,70,65,,,,63
8306c320-0d0f-4771-a90a-5c2d62a02db3,200,Factor Performance Attribution,NA,6518.011042,0.084158,526.157636,15.470345,288.695647,13.990275,154.053824,148.807057,393.208667,2093161,886143,100000054,100000056,NA,NA,NA,GEMLTS,517,517,517,517,517,,4,,114,,,344
cf36c50c-3390-48fe-8994-cbd6474f25db,769,Asset Performance Contribution,221242,50436.3142,0.093701,182.401468,182.795956,710.551255,6.951345,75.582485,148.221616,517.399455,2599095,1251003,163670192,NA,NA,NA,NA,NA,,,,,,,,,,,,
e8103fb1-e03e-43ab-883b-74af7daf458a,287,Factor Performance Comparison,277593,121744.8899,1.525285,3982.292411,19.684934,188.657834,112.324582,892.723949,147.85271,996.858552,1973149,902948,1073617,1077422,1080032,1086870,1086893,EMM1L,135,135,135,135,135,,7,8,,,,134
f1ce13ad-b89c-418b-b1f6-c799a1fd5372,251,Factor Performance Attribution,NA,4069.928631,0.083432,952.420893,0,270.969363,14.498013,733.124914,146.242583,369.709168,3382880,884654,100000054,100000056,NA,NA,NA,GEMLTS,489,489,489,489,489,,1,158,87,,,339
bfb23928-9dde-4f4b-adc7-8a589e6f7678,749,Asset Performance Contribution,547246,28266.23739,0.081499,455.131472,0,647.570421,19.732926,501.937469,144.268802,330.015932,5849771,961082,40424,NA,NA,NA,NA,NA,51,51,51,51,51,14,14,24,13,,,
028091bf-cbef-4370-bfb3-2268ce4611bf,700,Factor Performance Attribution,349356,8040.107085,0.705064,1096.629215,6.940526,261.406627,21.316734,752.287201,143.580855,283.861684,2536210,277015,1007635,1008418,46483,46602,46615,GEMLTL,93,93,93,93,93,,39,2,39,,,25
ab5d4104-b6e9-4767-a2a3-1a1a9841423a,2429,Factor Risk Overview,30329,18.771125,0,15.882756,2145.724692,114.758516,0.049366,36.236719,142.375722,142.432501,261978,26043,137877908,137878074,137878174,137878183,137878191,GEMLTL,,623,623,623,623,2,2,7,623,,1246,
ec062ae2-f4d2-4b1c-9c68-0e5be9c1ff95,1163,Factor Performance Attribution,263994,67699.93273,0.087276,778.519851,355.790605,494.057909,17.503777,361.339789,141.704725,839.34836,3792320,1446533,1092793,NA,NA,NA,NA,GEMLTL,86,86,86,86,86,124,124,164,,,,
11796dad-2f12-430c-ba76-995b1fcddf97,967,Factor Performance Attribution,242544,20622.94882,1.399932,834.340883,237.391764,999.094099,13.863114,292.062104,141.406269,385.856778,2901482,800092,1024038,NA,NA,NA,NA,GEMLTL,149,149,149,149,149,48,48,,49,,,
b52c2a64-5c5a-4bd2-a592-e18ab18b398b,740,Factor Performance Comparison,277865,15514.75598,335.36699,10192.45935,231.21104,447.451706,6.026805,106.197466,139.944445,510.385053,1921325,918408,1073617,1077422,1080032,1086870,1086893,EMM1L,408,409,409,409,409,,243,423,113,,,200
6682f2da-8c80-4607-b79e-ddd342af5dd9,1357,Factor Performance Overview - UC - GCs,234167,37633.65618,0.104704,1087.649384,258.294861,1127.29632,10.735706,486.05892,138.436401,351.163383,3688419,864341,1020573,NA,NA,NA,NA,GEMLTL,187,187,187,187,187,,,130,61,,,
4b55a762-7ad4-4ec1-b8c3-7d4286c350b7,1392,Asset Performance Contribution,221242,94785.93924,0.084068,191.354126,302.281316,1316.808399,28.01023,538.52947,138.143981,623.317114,3204226,1355206,163670192,NA,NA,NA,NA,NA,,,,,,,,,,,,
0d462ec6-19f2-4b50-a899-0266cd46e468,971,Factor Performance Attribution,160154,26168.53697,0.061586,677.083387,121.395153,615.899006,20.863807,340.992199,136.523289,406.98257,2567677,885745,1010902,NA,NA,NA,NA,GEMLTL,71,71,71,71,71,,,,,,,
48285354-89f5-407b-9b58-60ff298d24f7,425,Multi ESG Weighted Average Carbon Intensity,85476,15396.59404,0,0,51.848455,277.383964,3.902131,36.281037,134.504871,135.254674,682140,289127,1016841,1025750,1101795,NA,NA,GEM3L,23,62,62,62,62,,33,33,62,,78,
5d2292c2-9820-4151-a879-61eca20a90a3,588,Factor Performance Attribution,230896,84610.3046,0.073147,990.111584,93.698998,360.747012,44.987823,656.135885,132.550794,627.651708,3163201,1238106,1010902,NA,NA,NA,NA,GEMLTL,43,43,43,43,43,,,,,,,
462b6b3a-d4b4-4511-a709-d3d59a81c00c,752,Factor Performance Comparison,277865,5525.222498,839.82416,9139.001911,506.896703,562.90049,31.238327,345.760134,131.617837,430.784703,2030771,639811,1073617,1077422,1080032,1086870,1086893,EMM1L,366,366,366,366,366,,332,752,115,,,138
0bf88e6e-8269-4530-a7a4-f4b49da0572c,1127,Factor Performance Attribution,216004,13803.68607,0.071783,620.980553,0,805.459531,36.601936,516.976918,129.246406,280.973184,2548885,586231,1092793,NA,NA,NA,NA,GEMLTL,,,,,,,,,,,,
6158c66a-54bd-4c01-bdf4-bc724eab6f79,510,Factor Performance Attribution,540234,3616.184046,34.790319,1532.589825,33.635367,63.819957,45.004877,1139.217088,127.711231,286.389732,4949179,483559,22489,NA,NA,NA,NA,GEMLTL,34,34,34,34,34,,,,,,,25
7bcb8a3d-1342-40f9-9e43-1fc53c694930,607,Factor Risk Overview,30847,65931.93029,0,71.923283,0,59.687323,3.879121,17.35843,126.642981,134.830205,1409499,900336,150034647,150034702,159079177,159079208,181133189,GEMLTL,214,290,278,278,290,4,4,25,266,,104,
462f5b1b-cfdd-419d-94c1-4b00497277a7,279,Factor Performance Attribution,349356,3401.67585,15.131509,802.638927,4.883596,281.027665,10.748237,272.242516,126.597321,294.657105,2523301,605786,1007635,1008418,46483,46602,46615,GEMLTL,205,205,205,205,205,,66,2,58,,,90
78531675-9829-40d1-9dcc-29acc5b3ede0,1656,FI Overview,32310,11038.26551,0,0,84.434939,625.299733,65.366309,844.596212,126.028522,574.676092,5483909,1318619,1006782,1007943,1009312,1009318,1010360,NA,1,1,1,1,1,,,,1,1,,
b19c22c3-406c-48d8-a2e3-50a1e26328fb,670,Factor Performance Attribution,268046,6676.213733,0.084904,770.068447,0,529.499783,16.460475,144.164282,125.093934,274.791072,2282853,533272,1092793,NA,NA,NA,NA,GEMLTL,,,,,,,,,,,,
ecd925e4-1a52-418b-a32b-0279f9d22957,230,Factor Performance Comparison,338886,52802.39888,0.122643,802.533734,0,94.548909,51.21958,263.314443,125.047743,591.702314,2216206,958173,1073617,1077422,1080032,1086870,1086893,GEMLTL,131,131,131,131,131,,35,210,73,,,58
c5874db8-5235-40d0-9112-b61a30e4c680,316,Factor Performance Comparison,236460,23804.59306,107.584713,766.576088,15.604602,345.946239,14.930422,275.22285,124.92242,356.567586,1973695,667539,25665,25666,46602,NA,NA,GEMLTL,,,,,,,,,,,,
49d51a4d-d031-4106-9937-5f3c0eb200db,263,ESG Performance Profile,237943,207113.9772,0.078693,175.051834,52.032229,204.643554,14.822947,458.76743,124.909838,1065.336103,3041111,1457522,1121528,NA,NA,NA,NA,NA,58,58,58,58,58,,,,39,,,19
ac7657bf-dce9-45ae-951a-7a767a324346,641,Factor Performance Attribution,147285,2319.549435,0.077595,470.685241,68.800882,427.887832,7.945241,133.298124,124.441316,330.8545,1714440,655897,1038833,NA,NA,NA,NA,GEMLTL,881,881,881,881,881,,,295,465,,,416
2a99ac26-5023-4edd-add1-c683ac1bcdb0,1459,ESG Performance Profile,279151,63410.16423,0.010943,230.302522,671.181114,1277.859541,13.384245,252.323885,122.840179,486.54492,4361183,1425561,161915299,NA,NA,NA,NA,NA,512,512,512,512,512,180,180,162,243,,,
641fdff3-efa6-4f7a-a290-0ed8dd42169c,263,Factor Performance Attribution,268162,37217.86678,0.084018,967.456554,18.996238,79.259096,34.335499,418.198437,122.485919,703.468709,2976838,1078656,1092793,NA,NA,NA,NA,GEMLTL,62,62,62,62,62,,73,97,,,,62
93f12cb2-8a2f-4c43-bc75-0376e1a0744e,169,Portfolio ESG Performance,1135797,144605.3412,0.240076,301.783857,3.475967,76.593983,66.881437,961.20344,122.435028,1186.165291,4163720,1299915,1016841,1025750,1101795,NA,NA,NA,70,70,70,70,70,,23,19,4,,,66
1cd65455-fc31-48b2-afcc-e0cb71c8733c,7050,Factor Performance Attribution,263994,4191.601213,5028.3356,756.44891,3341.245865,2204.88096,12.258748,81.832494,122.3335,193.476491,2136462,489025,1092793,NA,NA,NA,NA,GEMLTL,18,18,18,18,18,2,2,3,,,,
e6198652-0627-416b-8cee-3fdc04eacb4e,821,Factor Performance Attribution,NA,1362.779566,1.207489,1819.281143,1.336489,125.647717,7.343457,1007.718319,121.511944,133.963436,3870913,164416,1040643,NA,NA,NA,NA,GEMLTL,42,42,42,42,42,,5,4,13,,,25
c142f6cb-f92a-4bc0-88bd-f8e19c1a9ca3,280,Portfolio Summary,55064,0.011489,1.091591,0,7.694846,3.145036,9.638903,12.543968,121.248604,139.891571,163057,98824,1007635,1008418,46483,46602,46615,NA,,,,,,,16,16,,,,
55897b1e-e5f8-4c8c-b693-f92563fbeb67,1645,Brinson Allocation Performance (Beta),119470,84364.45269,5.224888,85.638407,430.42351,2635.080708,5.326665,108.604684,120.468287,250.396918,2451083,1048587,69313,NA,NA,NA,NA,NA,283,283,283,283,283,81,81,61,183,,,
94be256d-4fff-4ae9-bf1c-7d314e7fa010,1087,Return Attribution,576,3010.237077,0.11745,8.329658,172.029924,707.829889,4.980728,14.175511,117.885019,166.493562,1232382,399955,148605541,148605543,NA,NA,NA,GEMLTL,,,,,,,,,,,,
e18235d9-e3f8-4171-b952-8058d5086f40,167,Factor Performance Attribution,161764,15451.28239,0.076401,631.811474,0,101.722654,38.884313,466.904113,115.16919,506.831898,2016410,835268,,,,,,,293,293,293,293,293,,,,,,,293
49dc3c43-661f-40f3-b370-5cd27156e207,420,Brinson Allocation Performance (Beta),162910,75244.98706,0.060394,117.653518,109.108972,585.56072,18.465804,141.30465,114.841576,317.72987,2053242,909162,69313,NA,NA,NA,NA,NA,92,92,92,92,92,,,,71,,,
f23a18b4-cf7a-478b-baf9-b252eed976c8,763,Brinson Performance Attribution (Beta),59026,10758.81927,0.036821,40.568465,0,500.001171,0.974721,87.032517,113.612927,113.874456,1368306,284182,162778323,NA,NA,NA,NA,NA,,,,,,,30,,,,,
510f6ac5-df16-45cb-8daa-b18c931c3bae,1147,Portfolio Summary,182440,39233.08889,0.095951,1403.115548,140.113414,996.639323,12.783044,301.833347,112.467943,286.520285,3044664,533334,1022856,1090258,NA,NA,NA,NA,49,49,49,49,49,,,38,12,12,,
814ed32b-5560-4fc0-bf1a-1f4c383da80e,1489,Factor Performance Attribution,242544,9593.335729,0.126868,1078.842578,0,1276.833599,7.639778,263.651934,112.340421,218.8928,2067741,558248,1024038,NA,NA,NA,NA,GEMLTL,201,201,201,201,201,,,,101,,,
8bb8dc08-33d6-4e65-8e9f-a3b4759a11b2,263,Factor Performance Attribution,NA,9231.2049,4.199381,930.702182,0,243.017892,12.946981,945.934887,112.000609,416.471574,3424375,902309,100000054,100000056,NA,NA,NA,GEMLTS,495,495,495,495,495,,1,98,86,,,334
180cfc96-4b28-4c03-ba26-02b4b73bd2c0,725,HP Universe Returns,125198,5337.050893,0.008098,391.720388,41.523096,102.44855,8.488112,57.904931,111.069717,162.256349,1328913,521742,1011920,1012310,23299,46286,NA,USSLOWL,36,36,36,36,36,,,6,4,,,28
af15c187-7378-4880-b05f-9e4188a8c04e,208,Factor Performance Comparison,277593,46051.95621,0.175041,596.837627,30.447569,172.444865,54.136347,310.622363,110.486677,886.641962,1880305,746461,1073617,1077422,1080032,1086870,1086893,EMM1L,119,119,119,119,119,,1,7,,,,118
c4241531-f904-4e04-afa1-1a50b017b51d,449,Factor Performance Attribution,245964,6198.219978,0.09131,971.07475,0,182.920947,9.833975,171.584831,110.120897,274.78922,2475831,541737,1010902,NA,NA,NA,NA,GEMLTL,,,,,,,15,2,,,,
b7efe5e9-1b81-46fe-8227-a2d75e1c9ceb,680,Factor Performance Attribution,253268,53948.29663,0.090157,790.042203,0,415.744048,18.714882,494.438052,109.381994,563.462331,2636228,1014658,1010902,NA,NA,NA,NA,GEMLTL,43,43,43,43,43,,,4,,,,
ad84e11e-e9bd-4466-bbd4-4abae374ab30,484,Factor Performance Attribution,230896,68340.01595,0.075016,730.950809,106.243384,395.980561,41.766758,483.312276,109.343321,479.945742,2545854,917822,1010902,NA,NA,NA,NA,GEMLTL,64,64,64,64,64,,,,,,,
824a54e7-5283-4a62-9c91-973e67a378f6,321,HP Universe VaR,36613,7328.526124,0.018882,0,58.201498,61.986576,39.340523,241.278688,107.907037,650.448206,1220067,319956,1011920,1012310,23299,46286,NA,NA,12,12,12,12,12,,27,39,12,,,
13c37a07-690f-4112-8acf-becd8cded14b,840,FI Overview,32310,148.35668,0,0,66.99056,454.027586,36.16387,128.534922,106.945325,326.649807,1300678,194109,1006782,1007943,1009312,1009318,1010360,NA,,,,,,,,,,,,
63d76a35-d843-4b58-a654-4e82ccdf5769,134,Factor Performance Attribution,268162,24960.39922,0.133849,719.04108,17.254819,88.844489,48.620292,561.187113,106.722014,540.431078,2755618,685053,1092793,NA,NA,NA,NA,GEMLTL,35,35,35,35,35,,56,65,,,,35
6638f065-8084-4ed1-98d9-e1a53b021240,486,Brinson Allocation Performance (Beta),230607,181206.6661,1.362862,8083.698117,159.837151,328.444276,25.470154,405.283861,106.257213,549.500145,2355329,1051609,56695,NA,NA,NA,NA,NA,64,64,64,64,64,3,3,6,,,,
15c79ec1-6360-4760-a59f-6b2568156da4,271,FaCS Sectors,101335,32184.09171,0,0,50.80762,3.371203,2.700876,8.178427,105.901357,249.676174,1226040,967880,1014408,NA,NA,NA,NA,NA,462,462,462,462,462,164,164,164,462,,,
ca3b317a-37d1-4bba-b52d-2951eba3b5cd,447,Brinson Performance Attribution (Beta),109159,9696.274041,0.082384,76.962759,0,316.944266,6.056419,163.810563,105.051783,310.28353,1748524,627763,51173,NA,NA,NA,NA,NA,43,43,43,43,43,,,,,,,
b7c728b3-dc56-4e93-ae61-446143d43670,333,VaR Overview,20135,7.129691,0.091881,0,0,0.006889,3.847317,6.530751,104.808512,113.277099,1111045,222644,162921539,NA,NA,NA,NA,NA,,,,,,,,65,,,,
c7eed457-3de4-484f-9cc7-8683f43b42e2,796,Return Attribution,1608,45878.35915,83.338288,21.330081,355.199209,755.326422,5.757584,213.724573,104.664437,594.774645,3857491,1041602,148605541,148605543,NA,NA,NA,GEMLTL,,,,,,,,,,,,
04056e69-3f33-44e5-af9b-5b70a717fe56,553,Custom Factor Return,1088,2867.790549,0.145377,0.230841,0,138.692056,2.211933,27.71991,104.435741,179.939119,2308154,339881,189880449,NA,NA,NA,NA,USSLOWL,21,21,21,21,21,,,,1,,,19
e1b193e4-2326-4156-8063-aa69206dbd2a,433,Factor Risk Overview - L/S,14804,132.046889,0.048359,37.599877,0,0,0.782382,0.847467,104.386664,105.732205,102126,104726,1022979,162310856,NA,NA,NA,GEMLTL,23,23,23,23,23,13,13,23,11,,,
ce2e3218-0634-4b6c-bdf7-85388f8e84a4,1545,Portfolio Summary,231585,3882.307074,0.092363,198.551657,11.083716,1447.11168,11.397857,269.035022,104.34515,196.055739,2531359,355376,1022856,1090258,NA,NA,NA,NA,,,,,,,,,,,,
48c9943d-9da3-4964-874c-8f85d5ad0d85,1553,Factor Performance Attribution,365057,33061.2171,0.037227,922.649541,137.386116,2003.035225,18.017466,493.62671,103.835766,521.367337,3798858,1016563,189924771,NA,NA,NA,NA,USSLOWL,125,125,125,125,125,,,,,,,
f979375e-d21b-4404-b20c-fa94abe81fff,4198,FI Overview,32310,10987.90901,0,0,86.300927,3037.67773,20.260139,1348.200786,103.685674,255.423722,9362365,2005742,1006782,1007943,1009312,1009318,1010360,NA,,,,,,,,,,,,
f00f81af-c218-4388-945d-dd2edce868b0,1180,Portfolio Summary,223182,42698.50008,1.643964,322.743572,23.18153,504.176072,7.771109,62.328646,103.561853,406.051078,2123863,1040615,162918506,162918507,162918508,NA,NA,NA,35,35,35,35,35,,1,3,,,,
