dtiTransId,duration,batch,totalQueryWeight,CRDTHitAndMatch,MarketDataMakeKeyBreakdown,DtsQueryBreakdown,RemoteServiceQueueWC,RemoteServiceCacheWaitWC,CacheMissBreakdownInMemory,CacheHitBreakdownInMemory,CacheOverheadWallClock,CacheOverheadTimings,CacheMissBreakdownRedis,CacheHitBreakdownRedis,totalCacheHitOrWaits,totalCacheMisses,totalNumNonBatched,portfolio,portfolio2,portfolio3,portfolio4,portfolio5,riskmodel,addPositionsByHoldings,addPositionsByHoldingsWithoutAggregation,"create SinglePortfolioContext",createDatedPortfolioContext,"destroy DatedPortfolioContext","destroy SinglePortfolioContext","get Factor exposures",getAssetFactorRiskContributions,getAssetReturnsByBarraIdsWithPriority,getAssetReturnsByMarketIdsWithPriority,getFactorReturn,getFactorTree,getIndexLevelData,getLightPortfolioWithLastUpdated,getModelDescriptors,getPortfolioAttributeValues,"getPortfolioAttributes list",getPortfolioLastUpdated,"getPortfolioPositions with PositionsReportSpec",getPositionsWithTnC,getPriceHistoryByBarraIdWithPriority,getPriceHistoryByMarketIdsWithPriority,getReportDispatcherReport,searchPortfolioTree,"userAttributeRmiSvc getAttributeProperties","singlePortfolioContextRmiSvc getPortfolioInstrumentReturn"
"c47f2e96-1949-4d8a-8ecc-6aa1acf22551",122,"Trade What-If (SCW)",,,,,,,,,,,,,906,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"fa182f9e-8931-4de1-8aa1-00eadeb96789",120,"Trade What-If (SCW)",,,,,,,,,,,,,449,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"cc9f0049-a4cc-418d-a391-f5f33e5670c3",120,"Trade What-If (SCW)",,,,,,,,,,,,,51,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"e4e4a9fb-79fb-40e9-b40f-ca01167228c1",121,"ESG Portfolio Summary Report",,,,,,,,,,,,,5027,5006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"e67bf76b-0b3d-4533-bd5d-886fb69f5eef",115,"ESG Portfolio Summary Report",,,,,,,,,,,,,3397,5006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"09115c00-a479-46de-97c1-30489d8f4888",115,"ESG Portfolio Summary Report",,,,,,,,,,,,,12057,1644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"cd289beb-559b-4bcc-8c68-7e3528f737ed",113,"ESG Portfolio Summary Report",,,,,,,,,,,,,4034,4861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"28d3b6f0-70ae-473b-97e9-6dfb623d67ee",110,"VaR Overview",,,,,,,,,,,,,1444,368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"b7e04dcf-c070-43c5-a70e-1e417f0caf5b",111,"ESG Portfolio Summary Report",,,,,,,,,,,,,10389,1644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"229b600e-760a-4e1b-bc2a-3574334ac9ee",108,"VaR Overview",,,,,,,,,,,,,1288,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"49c69c24-3be3-4226-b5b6-e2822e464bf7",108,"Portfolio Summary",,,,,,,,,,,,,3427,5063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"29567754-7d71-4217-938a-b781d2037579",108,"Portfolio Summary",,,,,,,,,,,,,5104,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"27c2b6c9-17b7-4d31-a947-3d419dfb97d4",99,"Portfolio Summary",,,,,,,,,,,,,6801,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6c536fca-209c-475e-80bd-670ada1e641c",111,"ESG Portfolio Summary Report",,,,,,,,,,,,,156,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"c379f46f-9754-481c-8a63-b9c30b68261b",109,"Trade What-If",,,,,,,,,,,,,5674,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"eec345a9-62f2-44da-a8bf-da428279c715",107,"Stress Test Overview",,,,,,,,,,,,,3797,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8172ab57-b443-4d6a-9858-31402699e1c0",107,"Stress Test Overview",,,,,,,,,,,,,809,602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ec3ccf35-3478-4aa8-b5b6-793daffbf56f",98,"Portfolio Summary",,,,,,,,,,,,,5130,4921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"7df40a4c-22aa-4d5c-a133-b40be051435e",107,"VaR Overview",,,,,,,,,,,,,4061,541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4fc6f30f-6ab6-4d14-bc1f-22303e685678",107,"Stress Test Overview",,,,,,,,,,,,,7411,511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
